country,customer,deadline,description,number,price,url_addr
BLR,"ОАО ""Молоко"" г. Витебск",2020-03-17,"закупка семян гибридов: капусты белокочанной, моркови столовой, свеклы под урожай 2020 года для УП ""Рудаково""",2020-791002,50 000,http://www.icetrade.by/tenders/all/view/791002
BLR,"ОАО ""Лидский МКК""",2020-03-17,Тест-наборы.,2020-791253,0,http://www.icetrade.by/tenders/all/view/791253
BLR,"УП ""БЕЛКОММУНПРОЕКТ""",2020-03-16,Оборудования для видеоконференцсвязи,2020-791460,52 223.57,http://www.icetrade.by/tenders/all/view/791460
BLR,"Унитарное предприятие ""Запад-Транснефтепродукт""",2020-03-31,Устройство измерительное параметров релейной защиты,2020-791667,32 792.79,http://www.icetrade.by/tenders/all/view/791667
BLR,"Государственное предприятие ""НПЦ ЛОТИОС""",2020-03-20,разбавитель аэрозолей,2020-791869,20 000,http://www.icetrade.by/tenders/all/view/791869
BLR,Новогрудское РУП ЖКХ,2020-03-23,Выполнение электрофизических измерений сопротивления изоляции кабельных линий на объектах производства водопроводно-канализационного хозяйства Новогрудского РУП ЖКХ,2020-792076,3 200,http://www.icetrade.by/tenders/all/view/792076
BLR,"ОАО ""Красносельскстройматериалы""",2020-03-31,Выбор проектной организации на корректировку проектной и сметной документации по объекту «Строительство линии приготовления теплоносителя для теплогазогенератора при производстве клинкера «сухим способом» на филиале №1 «Цементный завод» ОАО «Красносельскстройматериалы». 2-я очередь строительства.,2020-792075,60 000,http://www.icetrade.by/tenders/all/view/792075
BLR,"СПК ""АГРОКОМБИНАТ СНОВ""",2020-03-31,Закупка оборудования для лаборатории по контролю качества кормов,2020-793003,0,http://www.icetrade.by/tenders/all/view/793003
BLR,"КУП ""МИНСКОБЛДОРСТРОЙ""",2020-04-14,Выбор подрядной организации для выполнения работ по устройству светофоров и системы видеонаблюдения,2020-792902,307 245.85,http://www.icetrade.by/tenders/all/view/792902
BLR,"ЗАО ""БСБ Банк""",2020-03-27,Выбор поставщика услуг на проработку UX и дизайн интерфейса,2020-792901,1,http://www.icetrade.by/tenders/all/view/792901
BLR,"ОАО ""Беларуськалий""",2020-03-25,Закупка электроизоляционных материалов,2020-792694,0,http://www.icetrade.by/tenders/all/view/792694
BLR,"Государственное предприятие ""Управление капитальным строительством Быховского района""",2020-04-10,на выбор генеральной подрядной организации на проведение строительно-монтажных работ по объекту: «Капитальный ремонт жилого дома №1 по ул.Авиационная в г.Быхове (1-й пусковой комплекс),2020-792482,79 445,http://www.icetrade.by/tenders/all/view/792482
BLR,"ОАО ""Солигорская птицефабрика""",2020-04-02,Закупка суточных цыплят яичных кроссов (финальный гибрид коричневые) в количестве 190 000 голов.,2020-792481,0,http://www.icetrade.by/tenders/all/view/792481
BLR,РУП «Белоруснефть-Витебскоблнефтепродукт»,2020-03-20,Коммутаторы,2020-792282,40 500,http://www.icetrade.by/tenders/all/view/792282
BLR,"РУП ""Минскэнерго""",2020-03-20,Запасные части к разъединителям,2020-792281,1,http://www.icetrade.by/tenders/all/view/792281
BLR,"Государственное предприятие ""УКС Центрального района г. Минска""",2020-04-04,"выбор проектной организации для разработки проектно-сметной документации по объекту: ""Комплексная жилая застройка территории в границах ул. Орловской - Старовиленского тракта - пер. Нововиленского"" 2-ая очередь строительства. Многоквартирные жилые дома.""",2020-789548,180 000,http://www.icetrade.by/tenders/all/view/789548
BLR,"ОАО ""МЗКТ""",2020-03-19,"культиватор-глуборыхлитель полунавесной (типа КГП-6,2)",2020-789541,147 800,http://www.icetrade.by/tenders/all/view/789541
BLR,"ОАО ""БелЭнергоСнабКомплект""",2020-04-02,Шкафы РЗА,2020-789026,767 772,http://www.icetrade.by/tenders/all/view/789026
BLR,ОАО «Калинковичихлебопродукт»,2020-03-17,Разработке проекта  по замене пассажирского лифта грузоподъемностью 350 кг,2020-789022,0,http://www.icetrade.by/tenders/all/view/789022
BLR,"Государственное предприятие ""Управление капитальным строительством Кричевского района""",2020-04-06,Выбор генеральной подрядной организации для строительства объекта «Капитальный ремонт жилого дома № 8 по ул. Парковой в г. Кричеве»,2020-790392,302 099.80,http://www.icetrade.by/tenders/all/view/790392
BLR,"ОАО ""Могилёвский домостроительный комбинат""",2020-03-24,выбор поставщика элементов остекления  лоджий из ПВХ профиля на объект:  «Многоквартирный жилой дом №20 по генплану в расчетно-планировочном образовании №8 жилого района «Казимировка» с благоустройством прилегающей территории в г. Могилеве. II очередь,2020-791001,156 543.21,http://www.icetrade.by/tenders/all/view/791001
BLR,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""",2020-03-18,"Ремонт участка теплотрассы ТМ 24, (2458-2459), ул.Мясникова,70 (шурфовка)",2020-791252,0,http://www.icetrade.by/tenders/all/view/791252
BLR,"Волковысское ОАО ""Беллакт""",2020-04-02,закупка олеина пальмового,2020-791251,1 235 000,http://www.icetrade.by/tenders/all/view/791251
BLR,"ОАО ""Борисовский мясокомбинат №1""",2020-03-30,Закупка автомата для производства пельменей с проведением пусконаладочных работ,2020-791459,100 000,http://www.icetrade.by/tenders/all/view/791459
BLR,"Унитарное предприятие ""Запад-Транснефтепродукт""",2020-03-17,Ремонт светильников во взрывозащищенном исполнении,2020-791666,0,http://www.icetrade.by/tenders/all/view/791666
BLR,"ОАО ""БМЗ- управляющая компания холдинга ""БМК""",2020-03-16,"Закупка Эмали МЛ-12""К"", Эмали НЦ-132",2020-791868,9 817.88,http://www.icetrade.by/tenders/all/view/791868
BLR,"ОАО ""КРИНИЦА""",2020-03-26,электропогрузчики и тяговые  аккумуляторные батареи,2020-792074,150 000,http://www.icetrade.by/tenders/all/view/792074
BLR,"Государственное предприятие ""УКС Новогрудского района""",2020-03-20,"Выполнение проектно-изыскательских работ по объекту:""Капитальный ремонт с элементами модернизации 4 этажа здания Кореличского райисполкома"".",2020-793002,25 000,http://www.icetrade.by/tenders/all/view/793002
BLR,"ОАО ""Ополь-Агро""",2020-03-18,Приобретение лизингодателем нового многофункционального телескопического погрузчика с дальнейшей передачей в финансовую аренду (лизинг) Заказчику,2020-793001,90 000,http://www.icetrade.by/tenders/all/view/793001
BLR,"РУП ""Барановичский ЦСМС""",2020-04-03,"Установка автоматическая трехфазная для поверки счётчиков электрической энергии НЕВА-Тест 6303И-0,05-6-Е4-Т (производства ООО «Тайпит-ИП», Российская Федерация), либо иной с аналогичными или лучшими техническими характеристиками",2020-792900,0,http://www.icetrade.by/tenders/all/view/792900
BLR,"ОАО ""Строительный трест №12"" Управляющая компания Холдинга ""СТРОЙТРЕСТ-ХОЛДИНГ""",2020-03-30,"Закупка фасадных кассет из металлического профиля 1200х600 толщиной 1мм комплектно с элементами подконструкций, крепежных изделий и фасонных элементов",2020-792899,0,http://www.icetrade.by/tenders/all/view/792899
BLR,"ОАО ""Брестское пиво""",2020-03-24,Закупка пленки т/у и пленки стретч,2020-792691,0,http://www.icetrade.by/tenders/all/view/792691
BLR,"Открытое акционерное общество ""Электроаппаратура""",2020-04-02,Закупка термостата,2020-792690,141 432,http://www.icetrade.by/tenders/all/view/792690
BLR,"ЗАО ""Гомельский ВСЗ""",2020-03-19,закупка мостового крана,2020-792480,120 000,http://www.icetrade.by/tenders/all/view/792480
BLR,"УП ""ЛОГОЙСКИЙ КОМХОЗ""",2020-03-18,ПСД по объектам перекладки тепловых сетей,2020-792479,0,http://www.icetrade.by/tenders/all/view/792479
BLR,"Унитарное предприятие ""Жлобинметаллургстрой""",2020-03-17,Закупка кабельной продукции,2020-792280,28 000,http://www.icetrade.by/tenders/all/view/792280
BLR,"ГЛХУ ""Пружанский лесхоз""",2020-03-23,выбор подрядной организации для строительства административного здания Михалинского лесничества,2020-786818,291 144.23,http://www.icetrade.by/tenders/all/view/786818
BLR,"ОАО ""Волковысский мясокомбинат""",2020-03-23,Закупка пресс-сепаратора механической обвалки  со встроенным  подъемником.,2020-789540,0,http://www.icetrade.by/tenders/all/view/789540
BLR,"ОАО ""Лакокраска"" г.Лида",2020-03-26,"Закупка полиэтиленовой фляги 40,0 л тип А",2020-789539,0,http://www.icetrade.by/tenders/all/view/789539
BLR,"ОАО ""Сейсмотехника""",2020-03-21,Лебедки,2020-789020,140 000,http://www.icetrade.by/tenders/all/view/789020
BLR,"Государственное предприятие ""Белаэронавигация""",2020-03-25,закупка прицепных ленточных транспортеров для аэропортов,2020-789019,624 000,http://www.icetrade.by/tenders/all/view/789019
BLR,Дорожное ремонтно-строительное управление №159,2020-03-16,Закупка услуг (аренда) бульдозера с экипажем,2020-790391,80 000,http://www.icetrade.by/tenders/all/view/790391
BLR,"Государственное предприятие ""Управляющая компания холдинга ""БЦК""",2020-03-16,Закупка подшипников,2020-790390,104 680,http://www.icetrade.by/tenders/all/view/790390
BLR,"ОАО ""БМЗ- управляющая компания холдинга ""БМК""",2020-03-17,Закупка масла Mobil DTE 15 или аналога (ТЗ на закупку прилагаются),2020-791000,25 312,http://www.icetrade.by/tenders/all/view/791000
BLR,"Республиканский санаторий ""Вяжути""",2020-03-20,Закупка строительных ( сантехнических) материалов,2020-790997,4 110.90,http://www.icetrade.by/tenders/all/view/790997
BLR,"ОАО ""Витебская бройлерная птицефабрика""",2020-03-31,закупка  семян    многолетних трав,2020-791250,102 000,http://www.icetrade.by/tenders/all/view/791250
BLR,"РУПТП ""Оршанский льнокомбинат""",2020-03-16,Закупка ниток швейных,2020-791458,53 600,http://www.icetrade.by/tenders/all/view/791458
BLR,УКС Вооруженных Сил,2020-03-18,"Выбор подрядной организации на выполнение работ по устранению дефектов, возникших в период гарантийного срока эксплуатации объекта «Реконструкция Дворца легкой атлетики в военном городке «Уручье», г.Минск",2020-791665,48 064.49,http://www.icetrade.by/tenders/all/view/791665
BLR,"Государственное предприятие ""УКС Новогрудского района""",2020-03-25,Проведение проектно-изыскательских работ по объекту: «Капитальный ремонт с модернизацией здания ГУО «Средняя школа № 7 г. Новогрудка».,2020-791664,115 000,http://www.icetrade.by/tenders/all/view/791664
BLR,в/ч 97069,2020-03-19,выбор инженера (инженерной организации) для оказания услуг по осуществлению технического надзора за производством строительно-монтажных работ на объекте:  «Технический уход мелиоративной системы на войсковом стрельбище войсковой части 52287 в районе г. Витебска».,2020-791867,2 141.20,http://www.icetrade.by/tenders/all/view/791867
BLR,"РУП ""Брестэнерго""",2020-03-20,Маркетинговые исследования по определению стоимости и возможности поставки позиций согласно приглашения,2020-792072,0,http://www.icetrade.by/tenders/all/view/792072
BLR,"Государственное предприятие ""Управление капитального строительства Витебского облисполкома""",2020-03-26,Закупка холодильного оборудования,2020-792071,4 536 800,http://www.icetrade.by/tenders/all/view/792071
BLR,"ГОУП ""УКС Гродненского облисполкома""",2020-03-20,Проектирование и строительство «под ключ» объекта: «Предприятие по механической сортировке отходов в г.Гродно». 2-я очередь»,2020-793000,15 024 680,http://www.icetrade.by/tenders/all/view/793000
BLR,"ОАО ""Снитово-Агро""",2020-03-23,Закупка средств защиты растений,2020-792999,0,http://www.icetrade.by/tenders/all/view/792999
BLR,"РУП ""Белоруснефть-Гомельоблнефтепродукт""",2020-03-17,Cкладные стульчики для кормления детей на колесиках,2020-792898,2 619,http://www.icetrade.by/tenders/all/view/792898
BLR,"ОАО ""Агро-Колядичи""",2020-03-19,Оборудование точного земледелия для автоматизированной системы управления,2020-792897,0,http://www.icetrade.by/tenders/all/view/792897
BLR,"ОАО ""ММЗ""",2020-03-18,Закупка СИЗ,2020-792689,25,http://www.icetrade.by/tenders/all/view/792689
BLR,"ОАО ""Мозырский НПЗ""",2020-03-27,Исследование конъюнктуры рынка на тему: выполнение инженерно-геодезических работ по объекту «Благоустройство иловых площадок с естественным основанием».,2020-792478,0,http://www.icetrade.by/tenders/all/view/792478
BLR,"Государственное предприятие ""Управляющая компания холдинга ""БЦК""",2020-04-02,"Закупка пленки упаковочной стретч-худ  для ОАО ""Кричевцементношмфер""",2020-792477,228 820.80,http://www.icetrade.by/tenders/all/view/792477
BLR,"ОАО ""Витебский мясокомбинат""",2020-03-20,комплектующие к термоформеру Progress,2020-792279,0,http://www.icetrade.by/tenders/all/view/792279
BLR,"УП ""МИНГАЗ""",2020-03-18,Закупка лакокрасочной продукции,2020-792278,71 101.80,http://www.icetrade.by/tenders/all/view/792278
BLR,ИНСТИТУТ БИООРГАНИЧЕСКОЙ ХИМИИ НАН БЕЛАРУСИ,2020-03-24,Закупка автоматической этикетировочной машины,2020-789531,0,http://www.icetrade.by/tenders/all/view/789531
BLR,"ОАО ""Бобруйский мясокомбинат""",2020-03-23,Закупка семян гибрида кукурзы,2020-789530,133 000,http://www.icetrade.by/tenders/all/view/789530
BLR,"ОАО ""Морочь""",2020-03-23,Закупка семян кукурузы,2020-790388,0,http://www.icetrade.by/tenders/all/view/790388
BLR,"КЖЭУП ""Ельское""",2020-03-25,станция обезжелезивания в н.п. Скородное Ельского района,2020-790387,90 000,http://www.icetrade.by/tenders/all/view/790387
BLR,Минское вагонное депо,2020-03-30,Работы по капитальному и среднему ремонту колесных пар пассажирских вагонов в сборе с буксовыми узлами в количестве 130 (ста тридцати) единиц,2020-790996,1 200 000,http://www.icetrade.by/tenders/all/view/790996
BLR,"ОАО ""Строительный трест № 14""",2020-03-17,Отопление,2020-790992,0,http://www.icetrade.by/tenders/all/view/790992
BLR,"ОАО ""Гамма вкуса""",2020-03-31,Закупка оборудования для розлива в гибкую тару детских пюре (или аналог),2020-791249,0,http://www.icetrade.by/tenders/all/view/791249
BLR,"ОАО ""ВЗТЗЧ""",2020-04-13,"Закупка шара 22.225 G-100, ГОСТ 3722-2014",2020-791457,0,http://www.icetrade.by/tenders/all/view/791457
BLR,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",2020-03-15,закупка фильтров,2020-791456,5 778,http://www.icetrade.by/tenders/all/view/791456
BLR,"Открытое акционерное общество ""Гомельский домостроительный комбинат""",2020-03-17,Магниты,2020-791663,137 300,http://www.icetrade.by/tenders/all/view/791663
BLR,"КУП ""Брестгорремстройтрест""",2020-03-16,"Закупка сантехнических материалов, окон, дверей, насосов, листа профилированного",2020-791866,88 963.35,http://www.icetrade.by/tenders/all/view/791866
BLR,"ГУКДСП ""Кировская ПМК № 255""",2020-03-18,"Закупка окон ПВХ, элементов остекления лоджий и комплектующих согласно проект и технико-экономического задания",2020-791865,45 987.69,http://www.icetrade.by/tenders/all/view/791865
BLR,"УП ""УКС МИНГОРИСПОЛКОМА""",2020-03-17,создание горельефа «Иисус и самаритянка» на объекте «Храм-памятник в честь святых в память безвинно убиенных во Отечестве нашем» по ул. Калиновского в г. Минске»,2020-792070,68 502.33,http://www.icetrade.by/tenders/all/view/792070
BLR,БГУКИ,2020-03-30,"выбор поставщика сидений для актового зала для объекта строительства «Спортивно-культурный центр Белорусского государственного университета культуры и искусств по ул. Рабкоровской, 17, в г. Минске»",2020-792998,252 160.22,http://www.icetrade.by/tenders/all/view/792998
BLR,Бобруйский городской исполнительный комитет,2020-03-30,"Выбор исполнителя на оказание услуг по техническому обслуживанию жилищного фонда в г. Бобруйске, находящегося на обслуживании БУКДПОЖФ Ленинского района и БУКДПОЖФ Первомайского района",2020-792997,1 016 111.76,http://www.icetrade.by/tenders/all/view/792997
BLR,"ОАО ""Слонимский мясокомбинат""",2020-03-20,Закупка свинины 9 наименований (повторно),2020-792896,2 932 000,http://www.icetrade.by/tenders/all/view/792896
BLR,"ОАО ""Белхим""",2020-04-02,"Транспортные, транспортно-экспедиционные услуги по доставке грузов по маршруту РФ - РБ на период с 01.05.2020г. по 01.05.2021г.",2020-792895,612 000,http://www.icetrade.by/tenders/all/view/792895
BLR,Брестская областная клиническая больница,2020-04-03,Стоматологическая установка,2020-792688,42 000,http://www.icetrade.by/tenders/all/view/792688
BLR,"ОАО ""Борисовский мясокомбинат №1""",2020-03-23,Закупка холодильного оборудования для магазина «Смак № 9»,2020-792687,60 000,http://www.icetrade.by/tenders/all/view/792687
BLR,РНПЦ эпидемиологии и микробиологии,2020-03-24,Реагенты и расходные материалы для проведения секвенирования,2020-792476,9 985,http://www.icetrade.by/tenders/all/view/792476
BLR,"РСКУП ""Волковысское""",2020-03-18,Закупка СЗР на 2020 год (годовая потребность),2020-792475,947 599.50,http://www.icetrade.by/tenders/all/view/792475
BLR,"ОАО ""Гродненский мясокомбинат""",2020-03-16,Закупка шкаф шоковой заморозки,2020-792277,20 500,http://www.icetrade.by/tenders/all/view/792277
BLR,"ГО ""Белводхоз""",2020-04-13,Выбор генподрядной организации на выполнение работ по ремонту мелиоративных систем в Минской области,2020-792276,729 505,http://www.icetrade.by/tenders/all/view/792276
BLR,"УП ""Барановичское отделение Белорусской железной дороги""",2020-03-25,Закупка гербицидов сплошного действия,2020-789529,120 000,http://www.icetrade.by/tenders/all/view/789529
BLR,ООО «АнЗан»,2020-03-18,Техническое обслуживание лифтов в жилом доме,2020-789528,9 538.56,http://www.icetrade.by/tenders/all/view/789528
BLR,"ОАО ""Могилевхимволокно""",2020-03-26,"Препарация:   DURON FF 3185 в количестве 90 000кг, DURON FF 3190 в количестве 25 000кг, DURON Х 730  в количестве 4 000кг   или их  аналогов",2020-790386,1 451 550,http://www.icetrade.by/tenders/all/view/790386
BLR,"ОАО ""Стройтрест №7""",2020-03-23,Закупка №36т - Раковская зд.№2 - приточно-вытяжные установки (повторно),2020-790385,132 340,http://www.icetrade.by/tenders/all/view/790385
BLR,"УП ""Брестская СПМК-2""",2020-03-16,закупка железобетонных изделий,2020-790991,135 000,http://www.icetrade.by/tenders/all/view/790991
BLR,10-я городская стоматологическая поликлиника,2020-03-18,Закупка стерилизаторов медицинских,2020-790990,0,http://www.icetrade.by/tenders/all/view/790990
BLR,"ОАО ""Бобруйский завод КПД""",2020-03-16,"Двери входные в квартиры, двери и люки противопожарные на объект ""Многоквартирный жилой дом по ул. Гагарина в г. Бобруйске""",2020-791248,16 750,http://www.icetrade.by/tenders/all/view/791248
BLR,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""",2020-03-18,"Ремонт участка теплотрассы ТМ 24, (2408-2409), ул.Аранская,9 (шурфовка)",2020-791247,0,http://www.icetrade.by/tenders/all/view/791247
BLR,"КУП ""Тендерный центр Мингорисполкома""",2020-03-16,Ц73-03/201 закупка светильников  в интересах УП «Минскводоканал»,2020-791455,0,http://www.icetrade.by/tenders/all/view/791455
BLR,ОАО «СветлогорскХимволокно»,2020-03-31,Полиэтилен высокого давления,2020-791453,130 000,http://www.icetrade.by/tenders/all/view/791453
BLR,"СПК ""АГРОКОМБИНАТ СНОВ""",2020-03-19,"Закупка гидрокарбоната натрия (натрий двууглекислый, сода пищевая)",2020-791662,0,http://www.icetrade.by/tenders/all/view/791662
BLR,"Государственное предприятие ""УКС Новогрудского района""",2020-04-09,"Выполнение строительно-монтажных работ по объекту ""Благоустройство территории учреждения образования  ""Дошкольный центр развития ребенка г.п. Кореличи"".",2020-791661,279 846,http://www.icetrade.by/tenders/all/view/791661
BLR,"ОАО ""Гродно Азот""",2020-03-17,Стеарат кальция,2020-791864,0,http://www.icetrade.by/tenders/all/view/791864
BLR,"ОАО ""Беловежский""",2020-03-17,"ЗАКУПКА МАСЛА (СОЕВОЕ, РАПСОВОЕ, ПОДСОЛНЕЧНОЕ) на март 2020 г.",2020-792069,80 500,http://www.icetrade.by/tenders/all/view/792069
BLR,"Общество с ограниченной ответственностью ""Производственное объединение ""Энергокомплект""",2020-03-25,Закупка системы бесконтактного измерения габаритных размеров кабельных изделий,2020-792068,0,http://www.icetrade.by/tenders/all/view/792068
BLR,Представительство АО «НИАЭП» в Республике Беларусь,2020-03-25,"№15639/553 Блр1,2/ОКП-20 «Поставка гамма-дефектоскопов для сооружения энергоблоков №1,2 Белорусской АЭС»",2020-792996,9 891 439.80,http://www.icetrade.by/tenders/all/view/792996
BLR,"ГОУП ""УКС Гродненского облисполкома""",2020-03-20,"Витрина экспозиционная, стенд экспозиционный настенный",2020-792894,21 000,http://www.icetrade.by/tenders/all/view/792894
BLR,"ОАО ""Гродненский мясокомбинат""",2020-03-20,Закупка инструментов (повторно от №2020-789823),2020-792893,21 300,http://www.icetrade.by/tenders/all/view/792893
BLR,"ОАО ""Беларуськалий""",2020-03-20,Устройство прогрузки выключателей,2020-792686,0,http://www.icetrade.by/tenders/all/view/792686
BLR,"ОАО ""ПСВ""",2020-04-02,"Закупка бегунков пластмассовых (полиамидных, нейлоновых) для колец крутильных машин, в ассортименте.",2020-792685,81 664,http://www.icetrade.by/tenders/all/view/792685
BLR,"ОАО ""Полесьежилстрой""",2020-03-17,витражи ПВХ,2020-792474,1,http://www.icetrade.by/tenders/all/view/792474
BLR,"Государственное предприятие ""Могилевское областное управление капитальным строительством""",2020-04-13,Выбор генеральной подрядной организации для строительства объекта: «Многоквартирный жилой дом № 20 по генплану в расчетно-планировочном образовании № 8 жилого района «Казимировка» с благоустройством прилегающей территории в г.Могилеве». 1 очередь (распределительная инженерная и транспортная инфраструктура); 2 очередь (распределительная инженерная и транспортная инфраструктура),2020-792473,587 551.53,http://www.icetrade.by/tenders/all/view/792473
BLR,"Государственное предприятие ""Жилищное коммунальное хозяйство Ленинского района г.Минска""",2020-03-26,"Выбор проектных организаций на выполнение проектно-изыскательский работ с прохождением экспертизы по объектам строительства: «Капитальный ремонт жилых домов №№ 39,37 по ул.Денисовской в г.Минске»",2020-792275,99 184.50,http://www.icetrade.by/tenders/all/view/792275
BLR,ООО «АнЗан»,2020-03-18,Техническое обслуживание лифтов в жилом доме,2020-789527,20 736,http://www.icetrade.by/tenders/all/view/789527
BLR,"Гомельское республиканское унитарное предприятие электроэнергетики ""Гомельэнерго""",2020-03-16,"Шкаф контроллера ШК, шкаф преобразователя частоты ШПЧ ГМ-50, шкаф силовой коммутации ГМ-50",2020-789974,50 131.50,http://www.icetrade.by/tenders/all/view/789974
BLR,"Государственное предприятие ""Кондитерская фабрика ""Витьба""",2020-03-19,Закупка ящика из гофрированного картона,2020-790382,303 000,http://www.icetrade.by/tenders/all/view/790382
BLR,"ООО ""Индастри24""",2020-03-19,Закупка Окон ПВХ и комплектующего,2020-790680,259 770,http://www.icetrade.by/tenders/all/view/790680
BLR,"ТУП ""СкидельАвтоУслуги""",2020-03-17,Закупка запасных частей для буртоукладочной техники,2020-790989,40 000,http://www.icetrade.by/tenders/all/view/790989
BLR,"УП ""ОБЪЕДИНЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""",2020-03-24,Кусторезов STIHL FS-450,2020-791246,7 500,http://www.icetrade.by/tenders/all/view/791246
BLR,"УММ ОАО ""МАПИД""",2020-03-25,Закупка стекла листового,2020-791244,122 000,http://www.icetrade.by/tenders/all/view/791244
BLR,"ОАО ""Мозырский домостроительный комбинат""",2020-03-17,"Ламинат 8 мм и плинтус из пластика для объекта строительства ""Многоквартирный жилой дом КПД № 17 по ул.Мира в г.Калинковичи""",2020-791450,0,http://www.icetrade.by/tenders/all/view/791450
BLR,"СП ""БЕВАЛЕКС"" ООО",2020-03-26,"Закупка товаров для выполнения строительно-монтажных и пусконаладочных работ на объекте: ""Модернизация локальной вычислительной сети в экономическом суде Витебской области по адресу: г. Витебск, ул. Правды, 32А",2020-791660,187 191.27,http://www.icetrade.by/tenders/all/view/791660
BLR,"КУП ""СМЭП Гродненского облисполкома""",2020-03-18,закупка эмали и холодного пластика для горизонтальной разметки дорог,2020-791863,400 000,http://www.icetrade.by/tenders/all/view/791863
BLR,"ОАО ""БЕЛСЕЛЬЭЛЕКТРОСЕТЬСТРОЙ""",2020-03-17,"закупка провода, кабеля",2020-792067,134 000,http://www.icetrade.by/tenders/all/view/792067
BLR,"РУП ""Институт мелиорации""",2020-03-20,Закупка услуги по техническому обследованию,2020-792066,0,http://www.icetrade.by/tenders/all/view/792066
BLR,Государственное предприятие «Новополоцкая управляющая компания»,2020-04-07,"Санитарно-технические, электромонтажные, кровельные работы",2020-792995,745 316,http://www.icetrade.by/tenders/all/view/792995
BLR,"ОАО ""Гомсельмаш""",2020-04-06,Закупка блоков коммутационной аппаратуры (согласно документации о закупке),2020-792892,891 000,http://www.icetrade.by/tenders/all/view/792892
BLR,"ОАО ""Красносельскстройматериалы""",2020-04-02,Модернизация и реконструкция электрической части мостового грейферного крана 16 т. №1 цеха помола цемента филиала №1 «Цементный завод» с переводом с контакторной системы управления приводами на тиристорную,2020-792891,232 464,http://www.icetrade.by/tenders/all/view/792891
BLR,"ОАО ""Мозырьсоль""",2020-04-03,Таблеточный пресс роторного типа,2020-792684,500 000,http://www.icetrade.by/tenders/all/view/792684
BLR,"УП ""ЗЕЛЕНСТРОЙ МОСКОВСКОГО РАЙОНА Г.МИНСКА""",2020-03-17,"Закупка ""Саженцев деревьев,кустарников и растений прочих декоративно лиственных пород""",2020-792472,0,http://www.icetrade.by/tenders/all/view/792472
BLR,"ГЛХУ ""Любанский лесхоз""",2020-04-01,Закупка рукавов высокого давлания и фитингов,2020-792471,0,http://www.icetrade.by/tenders/all/view/792471
BLR,"ОАО ""Грицевичи""",2020-03-26,Шрот подсолнечный,2020-792274,0,http://www.icetrade.by/tenders/all/view/792274
BLR,ООО «АнЗан»,2020-03-18,Техническое обслуживание лифтов в жилом доме,2020-789526,6 220.80,http://www.icetrade.by/tenders/all/view/789526
BLR,"ОАО ""НЗГА""",2020-04-02,Труба бесшовная горячедеформированная,2020-789973,3 800 000,http://www.icetrade.by/tenders/all/view/789973
BLR,РНПЦ травматологии и ортопедии,2020-04-06,"выбор генподрядчика на выполнение строительно-монтажных работ по объекту: «Капитальный ремонт пожарной сигнализации и оповещения о пожаре, системы противо-дымной защиты в здании РНПЦ травматологии и ортопедии по адресу г. Минск, ул. Лей-тенанта Кижеватова,60 корп.4»",2020-789968,551 602,http://www.icetrade.by/tenders/all/view/789968
BLR,"Государственное предприятие ""Управляющая компания холдинга ""БЦК""",2020-03-16,Закупка обоймы зубчатой,2020-790381,31 304,http://www.icetrade.by/tenders/all/view/790381
BLR,"Производственное республиканское унитарное предприятие ""Минскинтеркапс""",2020-03-16,Хондроитина сульфат,2020-790379,87 200,http://www.icetrade.by/tenders/all/view/790379
BLR,"ОАО ""Слуцкий сахарорафинадный комбинат""",2020-03-16,Повторная закупка крышки металлической винтовой (по лотам),2020-790988,11,http://www.icetrade.by/tenders/all/view/790988
BLR,"Республиканское унитарное предприятие ""Белэнергострой"" - управляющая компания холдинга""",2020-04-07,Закупка стабилизаторов давления типа СДТ 25-800-8,2020-791243,931 000,http://www.icetrade.by/tenders/all/view/791243
BLR,"ОАО ""НИИЭВМ""",2020-03-16,Закупка  комплектующих для изготовления ПЭВМ.,2020-791242,0,http://www.icetrade.by/tenders/all/view/791242
BLR,"ОАО ""Красный пищевик""",2020-03-31,"Закупка сахара- песка, весового упакованного в мешки по 40-50 кг.",2020-791449,1 346 400,http://www.icetrade.by/tenders/all/view/791449
BLR,"Унитарное предприятие ""Запад-Транснефтепродукт""",2020-03-17,"Закупка строительно-монтажных работ по объекту ""Резервуарный парк ЛПДС «Дисна» (инв. №02002). РВС-10000 №5. Капитальный ремонт.""",2020-791659,2 140 365,http://www.icetrade.by/tenders/all/view/791659
BLR,"Частное предприятие ""Кинотех""",2020-03-20,технологического оборудования,2020-791658,842 350.91,http://www.icetrade.by/tenders/all/view/791658
BLR,в/ч 97069,2020-03-19,выбор инженера (инженерной организации) для оказания услуг по осуществлению технического надзора за производством строительно-монтажных работ войсковой части 92616 г. Брест,2020-791862,4 469.60,http://www.icetrade.by/tenders/all/view/791862
BLR,"ОАО ""Октябрьская революция""",2020-03-18,"Закупка портландцемента, поликарбоната, плит теплоизоляционных",2020-792065,80 036.68,http://www.icetrade.by/tenders/all/view/792065
