country,customer,deadline,description,number,price,url_addr
BLR,Министерство связи и информатизации Республики Беларусь,2019-07-19,Закупка оборудования (автоматизированное рабочее место врача) по мероприятию 21 «Создание полномасштабной системы обращения электронных рецептов в Республике Беларусь с использованием электронной цифровой подписи» подпрограммы 3 «Цифровая трансформация» Государственной программы развития цифровой экономики и информационного общества на 2016-2020 г.г.,2019-727826,0,http://www.icetrade.by/tenders/all/view/727826
BLR,"УП ""Медтехника"" г. Гродно",2019-07-30,ГродМТ №  172/19-ЭА лот 1-лот 3 Системы ультразвуковой визуализации высокого и экспертного класса по заявке Главного управления здравоохранения Гродненского облисполкома,2019-725952,0,http://www.icetrade.by/tenders/all/view/725952
BLR,"ОАО ""Спецжелезобетон""",2019-07-15,Шинопровод троллейный VAHLE,2019-726632,3,http://www.icetrade.by/tenders/all/view/726632
BLR,НЕСВИЖСКАЯ ЦРБ,2019-07-15,Закупка медицинских инструментов для оснащения кабинета оториноларинголога,2019-727107,0,http://www.icetrade.by/tenders/all/view/727107
BLR,"УП ""БЕЛМЕДТЕХНИКА""",2019-07-19,БелМТ № 543/19 «Антивибрационный стол для установки ИКСИ при ЭКО в эмбриологической лаборатории»,2019-727510,0,http://www.icetrade.by/tenders/all/view/727510
BLR,"""Национальная антидопинговая лаборатория""",2019-08-20,"Расходные материалы и реактивы для научно-исследовательской работы, часть 3",2019-728433,0,http://www.icetrade.by/tenders/all/view/728433
BLR,"ОАО ""БЗМП""",2019-07-17,"Костюм  из полиэфирно-вискозной ткани(куртка+брюки), ЗМи",2019-730420,0,http://www.icetrade.by/tenders/all/view/730420
BLR,"ОАО ""Белхим""",2019-07-15,"Ремонт металлического навеса возле склада СДЯВ инв. №12424 расположенного на Фанипольской базе ОАО ""Белхим"" г. Фаниполь ул. Заводская, 25",2019-730208,7 807.61,http://www.icetrade.by/tenders/all/view/730208
BLR,"ОАО ""Гомсельмаш""",2019-07-29,"Проведение работ по обследованию технического состояния строительных конструкций и инженерных сетей по объекту: ""Установка автономного водяного котла для технологических нужд в цехе товаров народного потребления, расположенного по адресу: г.Гомель, ул.Шоссейная, 41/6""",2019-729976,3 000,http://www.icetrade.by/tenders/all/view/729976
BLR,"ОАО ""Гомсельмаш""",2019-07-25,Выполнить работы по инженерно-геодезическим изысканиям по объекту:  «Модернизация магистральной теплотрассы  с использованием ПИ-трубы в филиале ОАО «Гомсельмаш» санаторий «Машиностроитель в урочище Ченки Гомельского района»,2019-729336,1 000,http://www.icetrade.by/tenders/all/view/729336
BLR,"ОАО ""Стройтрест № 3 Ордена Октябрьской революции""",2019-07-15,Закупка шин,2019-729707,0,http://www.icetrade.by/tenders/all/view/729707
BLR,"Филиал ""Минские тепловые сети"" РУП ""МИНСКЭНЕРГО""",2019-07-19,Пересмотр технологической инструкции по обслуживанию установки стабилизационной обработки охлаждающей воды БПГУ ТЭЦ-2 филиала «Минские тепловые сети»,2019-730631,0,http://www.icetrade.by/tenders/all/view/730631
BLR,"Государственное предприятие ""УКС Мядельского района""",2019-08-12,"Выбор подрядной организации по объекту «Реконструкция нежилого изолированного помещения, расположенного по адресу: г. Мядель, ул. Юбилейная, д. 47""",2019-731355,228 950,http://www.icetrade.by/tenders/all/view/731355
BLR,"РУП ""Брестэнерго""",2019-07-19,Маркетинговое исследование  (запасные части к пассажирскому лифту № 10010БМП.00.00.000 за.№ 164650),2019-731257,0,http://www.icetrade.by/tenders/all/view/731257
BLR,"Гродненское РУП ""Фармация""",2019-07-16,"Торговое оборудование для ЦРА №136 г.Волковыск,ул.Социалистическая,2",2019-731044,38 000,http://www.icetrade.by/tenders/all/view/731044
BLR,"ОАО ""ГЗЛиН""",2019-08-02,тиски по IO,2019-730838,0,http://www.icetrade.by/tenders/all/view/730838
BLR,"ЗАО ""АТЛАНТ""",2019-07-24,нагреватель теплообменника,2019-728882,300 000,http://www.icetrade.by/tenders/all/view/728882
BLR,"ОАО ""Беларуськалий""",2019-07-15,Закупке запасных частей (силовая гидравлика) для модернизации крепей в 2020 году,2019-725046,0,http://www.icetrade.by/tenders/all/view/725046
BLR,"РУП ""Скидельское ЖКХ""",2019-07-18,проектно-изыскательских работ для cтроительства станций обезжелезивания,2019-723299,20 000,http://www.icetrade.by/tenders/all/view/723299
BLR,17-я городская клиническая поликлиника,2019-07-18,Расходные материалы и лабораторная посуда для КДЛ,2019-728128,0,http://www.icetrade.by/tenders/all/view/728128
BLR,"КУП ""Тендерный центр Мингорисполкома""",2019-07-16,"Выбор подрядчика на выполнение строительно-монтажных работ на объекте «Замена пассажирских лифтов в жилом доме № 11 по ул. Рафиева в г. Минске» в интересах коммунального унитарного предприятия «Жилищное коммунальное хозяйство № 1 Московского района г. Минска», КС332-06/191",2019-722308,154 000,http://www.icetrade.by/tenders/all/view/722308
BLR,"ОАО ""Белшина""",2019-07-16,Каучук синтетический цис-изопреновый СКИ-3 группы  II или аналог,2019-719826,868 905 000,http://www.icetrade.by/tenders/all/view/719826
BLR,"Республиканское дочернее торговое унитарное предприятие ""Медтехника"" г. Гомель",2019-07-23,МТ 233/19-ЭА «Трубки дренажные для УЗ ГО»,2019-727824,20 476,http://www.icetrade.by/tenders/all/view/727824
BLR,10-я городская клиническая больница,2019-07-15,Ремонт медицинской техники,2019-725951,0,http://www.icetrade.by/tenders/all/view/725951
BLR,"Учреждение ""Минский НПЦ хирургии, трансплантологии и гематологии""",2019-07-16,Посуда лабораторная для клинико-диагностической лаборатории,2019-726630,0,http://www.icetrade.by/tenders/all/view/726630
BLR,Отдел по образованию Шарковщинского районного исполнительного комитета,2019-07-15,Закупка лыжного инвентаря для государственных учреждений образования Шарковщинского района на 2019 год,2019-727106,12 560,http://www.icetrade.by/tenders/all/view/727106
BLR,"УП ""БЕЛМЕДТЕХНИКА""",2019-07-19,БелМТ № 537/19-ЭА «Лазер комбинированный офтальмологический»,2019-727509,173 777.90,http://www.icetrade.by/tenders/all/view/727509
BLR,ОТДЕЛ ПО ОБРАЗОВАНИЮ ДОКШИЦКОГО РИК,2019-07-18,закупка кухонного оборудования,2019-728432,49 500,http://www.icetrade.by/tenders/all/view/728432
BLR,"РУП ""Белтелеком"" Витебский филиал",2019-07-17,Закупка бумаги,2019-730419,22 000,http://www.icetrade.by/tenders/all/view/730419
BLR,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",2019-07-14,"Закупка отливки ""матрица (заготовка)"" 9746-134.02.001",2019-730207,1,http://www.icetrade.by/tenders/all/view/730207
BLR,СЗАО «Агрокомбинат «Колос»,2019-07-22,Оборудование для мясокомбината,2019-729975,0,http://www.icetrade.by/tenders/all/view/729975
BLR,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",2019-07-24,комплекты цифровых тахографов,2019-729335,860 000,http://www.icetrade.by/tenders/all/view/729335
BLR,"ОАО ""Ивацевичдрев""",2019-07-26,Транспортно-экспедиционные услуги по перевозке ДСП и ЛДСП железнодорожным транспортом,2019-729706,230 760,http://www.icetrade.by/tenders/all/view/729706
BLR,"ООО ""Свинокомплекс ""Заболоть""",2019-07-23,Закупка адсорбента,2019-730630,0,http://www.icetrade.by/tenders/all/view/730630
BLR,"ОАО ""Агрокомбинат ""Юбилейный""",2019-07-18,Закупка гибридных семян озимого рапса по лотам,2019-731354,50 000,http://www.icetrade.by/tenders/all/view/731354
BLR,"Открытое акционерное общество ""Барановичская птицефабрика""",2019-07-17,"Зерно фуражное - ячмень, тритикале, пшеница (фуражная, продовольственная)",2019-731256,0,http://www.icetrade.by/tenders/all/view/731256
BLR,"Государственное предприятие ""Управление капитальным строительством Славгородского района""",2019-08-10,"Выбор генерального подрядчика ""под ключ"" по объекту""Реконструкция зданий под ""Центр сельского развития и предпринимательства в д. Старая Каменка Славгородского района Могbлевской области""( с изготовлением ПСД)",2019-731043,448 000,http://www.icetrade.by/tenders/all/view/731043
BLR,"ОАО ""Управляющая компания холдинга ""Бобруйскагромаш""",2019-07-31,частичная замена двутавровой балки подвесных подкрановых путей,2019-730837,500,http://www.icetrade.by/tenders/all/view/730837
BLR,"ОАО ""Нафтан""",2019-07-17,"Иономер лабораторный, стационарный, согласно Приложению №1",2019-728879,0,http://www.icetrade.by/tenders/all/view/728879
BLR,"Филиал ""Междугородная связь"" РУП ""Белтелеком""",2019-07-15,Закупка измерительного оборудования,2019-725045,238 000,http://www.icetrade.by/tenders/all/view/725045
BLR,"КУП ""Тендерный центр Мингорисполкома""",2019-07-22,"Выбор подрядной организации по разработке предпроектной (предынвестиционной) документации и разработке ПСД по объекту строительства: «Капитальный ремонт жилого дома ул. Пулихова, 31-1», г. Минск в интересах Государственного предприятия «Жилищное коммунальное хозяйство Партизанского района г. Минска», КС337-06/191",2019-723296,119 437.90,http://www.icetrade.by/tenders/all/view/723296
BLR,"Учреждение здравоохранения ""Осиповичская ЦРБ""",2019-07-18,закупка молочной продукции,2019-728127,38 732,http://www.icetrade.by/tenders/all/view/728127
BLR,Унитарное предприятие жилищно-коммунального хозяйства Шумилинского района,2019-07-15,Котел КВТС-1,2019-722293,39 800,http://www.icetrade.by/tenders/all/view/722293
BLR,"ОАО ""БМЗ- управляющая компания холдинга ""БМК""",2019-07-14,Оборудование для исследования высокоциклической усталостной выносливости (изгиб с вращением) проволоки и металлокорда,2019-719724,165 000,http://www.icetrade.by/tenders/all/view/719724
BLR,Березинская ЦРБ,2019-07-15,Закупку полосного конвексного датчика,2019-727823,9 000,http://www.icetrade.by/tenders/all/view/727823
BLR,ГУВД Мингорисполкома г. Минска,2019-07-26,"Проектирование объекта «Строительство светофорных объектов на улично-дорожной сети г.Минска (включая проектные работы)» по: пр. Любимова – пр. газеты «Звязда» (реконструкция), ул. Козлова, 7, ул. Шаранговича, 52, ул. Н. Орды, 27",2019-725950,115 000,http://www.icetrade.by/tenders/all/view/725950
BLR,Центральный аппарат Государственного комитета судебных экспертиз Республики Беларусь,2019-07-16,Автоматизированные рабочие места,2019-726629,0,http://www.icetrade.by/tenders/all/view/726629
BLR,"Коммунальное жилищно-производственное унитарное предприятие ""Корма""",2019-07-22,Мусоровоз с задней загрузкой,2019-727105,150 000,http://www.icetrade.by/tenders/all/view/727105
BLR,"УП ""БЕЛМЕДТЕХНИКА""",2019-07-19,БелМТ №539/19-ЭА «Томограф оптический когерентный с функцией агиографии сетчатки»,2019-727508,432 903.13,http://www.icetrade.by/tenders/all/view/727508
BLR,"Управление по образованию, спорту и туризму Крупского райисполкома",2019-07-18,"Закупка топлива древесного для учреждений образования, спорта и туризма Крупского райисполкома на отопительный период 2019/2020 гг",2019-728431,0,http://www.icetrade.by/tenders/all/view/728431
BLR,"ОАО ""Могилевхимволокно""",2019-07-15,Оксиэтилидендифосфоновая кислота ТУ 2439-363-05763441-2002 или аналог.,2019-730418,18 727.20,http://www.icetrade.by/tenders/all/view/730418
BLR,"Учреждение ""РЦОП КСиК""",2019-07-17,Текущий ремонт на объектах РЦОПКСиК,2019-730206,85 200,http://www.icetrade.by/tenders/all/view/730206
BLR,"ОАО ""БЗТДиА""",2019-08-02,закупка абразивного инструмента,2019-729974,1 300 500,http://www.icetrade.by/tenders/all/view/729974
BLR,"ДУП ""ПМК-225"" УП ""МИНСКОБЛСЕЛЬСТРОЙ""",2019-07-15,Окна ПВХ,2019-729334,4 300,http://www.icetrade.by/tenders/all/view/729334
BLR,"ОАО ""МЭТЗ ИМ.В.И.КОЗЛОВА""",2019-07-18,Прокат плоский широкий холоднокатаный из электротехнической кремнистой стали текстурированный с ориентированным зерном,2019-729705,109 860 000,http://www.icetrade.by/tenders/all/view/729705
BLR,"ОАО ""Гродненский мясокомбинат""",2019-07-16,закупка весов,2019-730629,2 520,http://www.icetrade.by/tenders/all/view/730629
BLR,"УП ""БУМАЖНАЯ ФАБРИКА"" Гознака",2019-07-17,расходные материалы для полиграфических машин ВАРИПРЕСС,2019-731353,115 590,http://www.icetrade.by/tenders/all/view/731353
BLR,"ОАО ""ДСТ № 5""",2019-07-18,Закупка машины для снятия фасок и щеточной машины для швов,2019-731352,40 000,http://www.icetrade.by/tenders/all/view/731352
BLR,Логойская ЦРБ,2019-07-22,Работы по частичному утеплению фасадов зданий УЗ «Логойская ЦРБ»,2019-731255,0,http://www.icetrade.by/tenders/all/view/731255
BLR,"ОАО ""Гомельтранснефть Дружба""",2019-07-30,Cтроительство объекта «Капитальный ремонт технологических трубопроводов (перемычек) между узлами пропуска внутритрубных устройств НПС «Кобрин».,2019-731042,710 520,http://www.icetrade.by/tenders/all/view/731042
BLR,"ОАО ""Витебские ковры""",2019-07-16,Закупка нити полиэфирной,2019-730836,42 000,http://www.icetrade.by/tenders/all/view/730836
BLR,"Государственное предприятие ""Могилевское областное управление капитальным строительством""",2019-07-18,Оборудование электронной школы,2019-728876,998 562,http://www.icetrade.by/tenders/all/view/728876
BLR,"КУП ""Тендерный центр Мингорисполкома""",2019-07-24,"Выбор подрядчика на выполнение строительно-монтажных работ на объекте строительства «Замена лифтов в жилом доме № 1 по ул.Чайлытко в г. Минске» (9 кабин) в интересах коммунального унитарного предприятия «Жилищное коммунальное хозяйство № 1 Фрунзенского района г. Минска»,КС350-06/191",2019-725041,198 000,http://www.icetrade.by/tenders/all/view/725041
BLR,"Государственное предприятие ""УКС Солигорского района """,2019-07-18,"Выбор генерального подрядчика на выполнение строительно-монтажных работ по объекту «Строительство линии электропередач, устройство подъездов и благоустройство к жилым домам новой застройки по ул. Мирной в г.п. Красная Слобода Солигорского района - благоустройство (дополнительного участка)""",2019-723287,65 439,http://www.icetrade.by/tenders/all/view/723287
BLR,"Государственное предприятие ""Минсктранс""",2019-07-15,закупка работ по устройству наливных покрытий полов производственного корпуса на объекте «Троллейбусное депо мощностью 220 троллейбусов в микрорайоне Уручье-6 в,2019-728123,275 014,http://www.icetrade.by/tenders/all/view/728123
BLR,БГУ,2019-07-15,"Капитальный ремонт с модернизацией в здании общежития БГУ №6 по ул.Октябрьская,10",2019-722289,658 116,http://www.icetrade.by/tenders/all/view/722289
BLR,"ОАО ""БМЗ- управляющая компания холдинга ""БМК""",2019-07-14,Универсальный токарно-винторезный станок повышенной точности модели 16ВТ20П-21 или аналог,2019-719709,60 000,http://www.icetrade.by/tenders/all/view/719709
BLR,"ОАО ""Богушевичи""",2019-07-15,Проведение ликвидационного тампонажа 11 водозаборных скважин,2019-727822,11 000,http://www.icetrade.by/tenders/all/view/727822
BLR,"Волковысское ОАО ""Беллакт""",2019-07-16,Лот № 1: Костюм рабочий женский санитарный; Лот № 2: Костюм рабочий мужской санитарный; Лот № 3: Костюм мужской; Лот № 4: Костюм рабочий мужской (для экспедитора); Лот № 5: Костюм из хлопчатобумажной ткани утепленный; Лот № 6: Костюм рабочий мужской (для вспомогательного производства).,2019-725947,130 300.50,http://www.icetrade.by/tenders/all/view/725947
BLR,"ОАО ""Гомельский химический завод""",2019-07-17,закупка вакуум-испарителя,2019-726622,0,http://www.icetrade.by/tenders/all/view/726622
BLR,"ООО ""КапиталУправСтрой""",2019-07-29,выбор подрядной организации,2019-726614,110 140,http://www.icetrade.by/tenders/all/view/726614
BLR,Березинская ЦРБ,2019-07-18,"Закупка компьютерной техники, многофункциональных устройств, источников бесперебойного питания.",2019-727104,0,http://www.icetrade.by/tenders/all/view/727104
BLR,"ОАО ""Щучинская птицефабрика""",2019-07-18,Закупка суточного молодняка родительской формы яичных кроссов «Хай-Лайн коричневый» с коричневой скорлупой яйца,2019-727507,0,http://www.icetrade.by/tenders/all/view/727507
BLR,"Отдел образования, спорта и туризма Рогачёвского районного исполнительного комитета",2019-07-17,Услуг по разработке проектно-сметной документации с последующим прохождением государственной экспертизы и регистрацией декларации о соответствии по объектам:,2019-728430,9 400,http://www.icetrade.by/tenders/all/view/728430
BLR,"ОАО ""Строительный трест №12"" Управляющая компания Холдинга ""СТРОЙТРЕСТ-ХОЛДИНГ""",2019-07-15,Закупка ограждений из нержавеющей стали,2019-730417,0,http://www.icetrade.by/tenders/all/view/730417
BLR,"Государственное предприятие ""УКС Слуцкого района""",2019-08-09,"«Разработка проектно-сметной документации (с прохождением экспертизы), монтажные и пуско-наладочные работы по установке автоматической пожарной сигнализации (далее – АПС) и системы оповещения о пожаре (далее-СО) на объектах УЗ «Слуцкая ЦРБ».",2019-730205,307 000,http://www.icetrade.by/tenders/all/view/730205
BLR,"ОАО ""Стройтрест № 3 Ордена Октябрьской революции""",2019-07-18,Закупка паркетной доски,2019-729973,370 000,http://www.icetrade.by/tenders/all/view/729973
BLR,"Государственное предприятие ""УКС города Витебска""",2019-07-22,Выбор поставщика(ов) системы видеонаблюдения для объекта(ов) строительства,2019-729333,280 000,http://www.icetrade.by/tenders/all/view/729333
BLR,"Государственное предприятие ""Управление капитальным строительством Осиповичского района""",2019-07-26,выбор подрядной организации  на устоновку пожсигнализации.,2019-729701,42 038,http://www.icetrade.by/tenders/all/view/729701
BLR,"Государственное предприятие ""УКС Новогрудского района""",2019-07-25,":  Выполнение строительных работ по объекту: ""Текущий ремонт фасада здания ""Центр социального обслуживания  населения Новогрудского района"", расположенного по ул. Ленина, 59 в г. Новогрудке"".",2019-730628,20 000,http://www.icetrade.by/tenders/all/view/730628
BLR,"Коммунальное проектно-ремонтно-строительное унитарное предприятие ""Гомельоблдорстрой""",2019-07-18,Закупка материалов для выполнения работ на объекте «Благоустройство парковой территории г. Петрикова с устройством входа в парк»,2019-731351,0,http://www.icetrade.by/tenders/all/view/731351
BLR,"Коммунальное производственное унитарное предприятие ""Гомельоблтеплосеть""",2019-08-01,Закупка экскаватора-погрузчика на колесном ходу,2019-731253,230 000,http://www.icetrade.by/tenders/all/view/731253
BLR,"УП ""БЕЛЖЕЛДОРСНАБ""",2019-07-31,Подшипник кассетный буксовый осевой Е-48557 НМ 127442-90957 для дизель-поезда ДП1,2019-731041,0,http://www.icetrade.by/tenders/all/view/731041
BLR,"ОАО ""МАЗ"" - управляющая компания холдинга ""БЕЛАВТОМАЗ""",2019-07-16,"доставка 4 двигателей и систем нейтрализации жд транспортом по маршруту г. Пекин, Китай - ОАО ""МАЗ"", г. Минск, Беларусь",2019-730835,0,http://www.icetrade.by/tenders/all/view/730835
BLR,"ОАО ""Журавлиное""",2019-07-23,закупка вакцин для свиней и КРС,2019-728875,0,http://www.icetrade.by/tenders/all/view/728875
BLR,"ОАО ""НЗГА""",2019-07-19,Закупка токарного автомата типа JSL или его аналог с диаметром обрабатываемого прутка до 20 мм в комплекте с пруткоподатчиком.,2019-725039,378 000,http://www.icetrade.by/tenders/all/view/725039
BLR,"ДЮСШ по плаванию ""Янтарь""",2019-07-17,закупка проживания в летнем спортивно-оздоровительном лагере с круглосуточным пребыванием,2019-723280,29 835,http://www.icetrade.by/tenders/all/view/723280
BLR,ИНСТИТУТ ФИЗИКИ НАН Беларуси,2019-07-15,оптические детали,2019-728122,18 000,http://www.icetrade.by/tenders/all/view/728122
BLR,"Республиканское производственное унитарное предприятие ""Гомельоблгаз""",2019-07-15,выбор подрядной организации на выполнение проектно-изыскательских работ по объекту «Проектирование и строительство распределительного газопровода с газопроводами-вводами для газификации ПКГ «ЦагельняСтрой» п. Цагельня»,2019-722287,3 532.14,http://www.icetrade.by/tenders/all/view/722287
BLR,"Государственное предприятие ""Брестводоканал""",2019-07-15,Выбор подрядной организации по осуществлению строительства объекта «Строительство уличных сетей канализации для подключения индивидуальных жилых домов по ул. Сосновой и пер. Дубровскому в г. Бресте»,2019-719532,135 989.49,http://www.icetrade.by/tenders/all/view/719532
BLR,Гомельская городская клиническая больница №4,2019-08-12,"плодоовощная продукция (картофель, капуска, морковь, свекла, лук)",2019-727821,0,http://www.icetrade.by/tenders/all/view/727821
BLR,6-я городская клиническая больница,2019-07-15,"Реагенты, расходные и контрольные материалы для автоматического биохимического анализатора для клинико-диагностической лаборатории",2019-725944,0,http://www.icetrade.by/tenders/all/view/725944
BLR,"""РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧИЛИЩЕ ОЛИМПИЙСКОГО РЕЗЕРВА""",2019-07-12,Гребные тренажеры,2019-726611,28 800,http://www.icetrade.by/tenders/all/view/726611
BLR,Университет гражданской защиты МЧС Беларуси,2019-07-12,"услуги по приему белья для стирки и глажке, выдаче его после стирке",2019-727103,8 472,http://www.icetrade.by/tenders/all/view/727103
BLR,"УП ""БЕЛМЕДТЕХНИКА""",2019-07-19,БелМТ № 538/19-ЭА «Камера ретинальная для недоношенных»,2019-727506,3 167 484.37,http://www.icetrade.by/tenders/all/view/727506
BLR,В/ч 2007,2019-07-17,аккумуляторные батареи,2019-728429,22 900,http://www.icetrade.by/tenders/all/view/728429
BLR,Новолукомльская ЦРБ,2019-07-16,Приобретение и установка отбойной доски из ДСП в поликлинике Чашникской больницы Учреждения здравоохранения «Новолукомльская центральная районная больница»,2019-730416,1 800,http://www.icetrade.by/tenders/all/view/730416
BLR,Коммунальное жилищное ремонтно-эксплуатационное унитарное предприятие «Советское»,2019-07-16,Задвижки чуг. флянцевые,2019-730204,11 960,http://www.icetrade.by/tenders/all/view/730204
BLR,"ОАО ""Гродно Азот""",2019-07-30,"Закупка запасных частей к свеклоуборочному комбайну  Kleine SF-10, погрузчику свеклы  Kleine RL-200, свеклоуборочному комбайну Grimme Rexor 620, картофелеуборочному комбайну Grimme SE 150-60",2019-729972,4,http://www.icetrade.by/tenders/all/view/729972
BLR,"ОАО ""Управляющая компания холдинга ""Бобруйскагромаш""",2019-07-22,Гидроцилиндры гидравлические для сельхозмашин либо аналоги,2019-729331,0,http://www.icetrade.by/tenders/all/view/729331
BLR,"ОАО ""Светлогорский ЦКК""",2019-07-15,Закупка комплекта для центровки валов вращения,2019-729700,61 000,http://www.icetrade.by/tenders/all/view/729700
BLR,"Государственное предприятие ""Управление капитального строительства Витебского облисполкома""",2019-07-25,"Выбор подрядной организации для строительства объекта: «Капитальный ремонт с элементами модернизации административного здания Витебского областного исполнительного комитета по адресу: г. Витебск, ул. Правды,28» 2 очередь, 1 пусковой",2019-730627,198 437.57,http://www.icetrade.by/tenders/all/view/730627
BLR,"ОАО ""Лидагазстрой""",2019-07-18,Закупка строительных материалов по объекту: «Белорусская АЭС. Внеплощадочные трубопроводы добавочной воды (01GAC) и сброса продувочных и минерализованных вод (01GMS). Водоводы 1 подьема технической воды.»,2019-731350,0,http://www.icetrade.by/tenders/all/view/731350
BLR,Войсковая часть № 94017,2019-07-23,Изготовление и замена деревянных мачт молниезащиты на металлические,2019-731349,98 800,http://www.icetrade.by/tenders/all/view/731349
BLR,"ООО ""НоваторПроект""",2019-08-12,«Модернизация (строительство) ЛВС в государственном учреждении здравоохранения «Гомельская центральная городская стоматологическая поликлиника».,2019-731252,0,http://www.icetrade.by/tenders/all/view/731252
BLR,"ОАО ""Гомельтранснефть Дружба""",2019-07-29,Расходные материалы для оргтехники,2019-731040,0,http://www.icetrade.by/tenders/all/view/731040
BLR,"Представительство ООО ""ИнСетКом"" в РБ",2019-07-16,Закупка технологической отсекающей арматуры,2019-731039,1 470 000,http://www.icetrade.by/tenders/all/view/731039
BLR,"ГЛХУ ""Слонимский лесхоз""",2019-07-18,"Переговоры, проводимые по выбору проектной организации: «Строительство шумоизоляционного ограждения на территории ДОЦ от жилой застройки в д.Петралевичи-II»",2019-730834,7 000,http://www.icetrade.by/tenders/all/view/730834
BLR,"ГУ ""Санаторий ""Сосны""",2019-07-12,Автомобиль комби грузопассажирский,2019-728874,0,http://www.icetrade.by/tenders/all/view/728874
BLR,"Государственное предприятие ""Жилищное коммунальное хозяйство Первомайского района г.Минска""",2019-07-22,"выполнение работ по текущему ремонту фасада (цоколя) жилого дома по адресу: г.Минск, ул.Мержинского, д.9.",2019-725027,1 579,http://www.icetrade.by/tenders/all/view/725027
BLR,"ОАО ""Гродно Азот""",2019-07-16,Закупка электродвигателя и шкафа управления с преобразователем частоты по Лотам.,2019-723278,2,http://www.icetrade.by/tenders/all/view/723278
BLR,"КУП ""ЖКХ г.Полоцка""",2019-07-19,"Выбор организации на выполнение строительно-монтажных работ по объекту: ""Капитальный ремонт жилого дома №6 по ул.Богдановича в г.Полоцке""",2019-723242,401 599,http://www.icetrade.by/tenders/all/view/723242
BLR,Генеральная прокуратура Республики Беларусь,2019-07-15,Закупка бумаги для офисной техники,2019-728120,8 000,http://www.icetrade.by/tenders/all/view/728120
BLR,"ГПУ НП ""Беловежская пуща""",2019-07-15,"Выбор генеральной подрядной организации по объекту: «Строительство объектов археологического музея под открытым небом, включая разработку ПСД в ГПУ «НП «Беловежская пуща» 2 пусковой комплекс 2 очереди строительства""",2019-722284,730 775,http://www.icetrade.by/tenders/all/view/722284
BLR,"Государственное предприятие ""ЖКХ Центрального района г. Минска""",2019-07-29,"Выполнение работ по текущему ремонту пешеходных связей внутридворовых территорий жилых домов №11 по ул.Гая, №4/1 и №12/1 по ул.Л.Украинки в г.Минске Центрального района г.Минска",2019-719281,25 654.74,http://www.icetrade.by/tenders/all/view/719281
BLR,"ОАО ""МТЗ""",2019-08-07,Газоанализатор печных атмосфер - 1 шт.,2019-727819,0,http://www.icetrade.by/tenders/all/view/727819
BLR,Городская клиническая больница скорой медицинской помощи,2019-07-16,Дезинфицирующие и антисептические средства,2019-725939,0,http://www.icetrade.by/tenders/all/view/725939
BLR,"КУП ""Тендерный центр Мингорисполкома""",2019-07-16,А141 комплект оборудования (студийная камера и аксессуары),2019-726608,313 417,http://www.icetrade.by/tenders/all/view/726608
BLR,"Государственное предприятие ""УКС Вилейского района""",2019-07-15,"Выбор подрядной организации для строительства объекта: ""Текущий ремонт помещений административного здания Вилейского райисполкома расположенного по адресу: Минская область, г.Вилейка, ул.Партизанская,44""",2019-727101,55 769,http://www.icetrade.by/tenders/all/view/727101
BLR,"УП ""БЕЛМЕДТЕХНИКА""",2019-07-19,БелМТ № 540/19-ЭА «Инкубатор СО2 мультигазовый для выращивания эмбрионов»,2019-727504,0,http://www.icetrade.by/tenders/all/view/727504
BLR,"РУП ""Белоруснефть-Могилевоблнефтепродукт""",2019-07-18,Пластиковые евро бочки 227 л.,2019-728428,94 350,http://www.icetrade.by/tenders/all/view/728428
BLR,"ОАО ""Беларуськалий""",2019-07-16,закупка аккумуляторной батареи для электропогрузчика Е-16,2019-730415,10 000,http://www.icetrade.by/tenders/all/view/730415
BLR,"ОАО ""Бобруйский машиностроительный завод""",2019-07-22,Корпус насоса,2019-730203,51 000,http://www.icetrade.by/tenders/all/view/730203
BLR,"ОАО ""ГЗЛиН""",2019-07-15,Закупка макропласта Loctite UK 8103+5400,2019-729971,0,http://www.icetrade.by/tenders/all/view/729971
BLR,"ОАО ""Чайка"" г. Гродно",2019-07-15,Осушитель воздуха,2019-729325,0,http://www.icetrade.by/tenders/all/view/729325
BLR,"ОАО ""Гродно Азот""",2019-07-16,Выбор подрядной организации для выполнения ремонтно-строительных работ на объекте 9285 Замена заполнения оконных проемов центральной заводской лаборатории (инв. № 89),2019-729697,201 801.94,http://www.icetrade.by/tenders/all/view/729697
BLR,"ИООО ""ЛУКОЙЛ Белоруссия""",2019-08-12,"Поставка и монтаж клапанов против смешения топлива на АЗС (МАЗС) ИООО ""ЛУКОЙЛ Белоруссия"" в 2019 году.",2019-730626,0,http://www.icetrade.by/tenders/all/view/730626
BLR,"Государственное предприятие ""Больтишки""",2019-07-22,Премиксы для КРС,2019-731348,64 500,http://www.icetrade.by/tenders/all/view/731348
BLR,Браславская ЦРБ,2019-08-12,"Выбор подрядной организации на выполнение строительно-монтажных работ по объекту «Модернизация существующего рентген кабинета корпуса Б УЗ «Браславская ЦРБ» под установку компьютерного томографа г. Браслав, ул. Советская,138»",2019-731251,237 819.86,http://www.icetrade.by/tenders/all/view/731251
